DIP:338E	DIP:625N		SWP:P09661	PIR:S03616	GI:88963	DIP:882N			PIR:S53583	GI:1082801
DIP:339E	DIP:625N		SWP:P09661	PIR:S03616	GI:88963	DIP:88N		SWP:P21372	PIR:A35791	GI:101499
DIP:396E	DIP:633N		SWP:P05783	PIR:S05481	GI:88043	DIP:189N		SWP:P22681	PIR:A43817	GI:280867
DIP:397E	DIP:884N			PIR:S53601	GI:2135782	DIP:189N		SWP:P22681	PIR:A43817	GI:280867
DIP:398E	DIP:189N		SWP:P22681	PIR:A43817	GI:280867	DIP:1061N			PIR:TVHUVV	GI:2144604
DIP:399E	DIP:184N		SWP:P29354	PIR:A43321	GI:284139	DIP:189N		SWP:P22681	PIR:A43817	GI:280867
DIP:400E	DIP:184N		SWP:P29354	PIR:A43321	GI:284139	DIP:1055N		SWP:P10721	PIR:TVHUKT	GI:66811
DIP:401E	DIP:199N		SWP:P46108	PIR:A45022	GI:345807	DIP:189N		SWP:P22681	PIR:A43817	GI:280867
DIP:402E	DIP:119N		SWP:P27986	PIR:A38748	GI:105122	DIP:189N		SWP:P22681	PIR:A43817	GI:280867
DIP:403E	DIP:273N		SWP:Q61337	PIR:A55671	GI:1083224	DIP:328N		SWP:Q07817	PIR:B47537	GI:2118487
DIP:406E	DIP:380N			PIR:F34323	GI:106189	DIP:348N			PIR:C56956	GI:1363134
DIP:407E	DIP:1063N		SWP:P11476	PIR:TVHUYP	GI:2144599	DIP:348N			PIR:C56956	GI:1363134
DIP:408E	DIP:316N			PIR:B34323	GI:106185	DIP:348N			PIR:C56956	GI:1363134
DIP:409E	DIP:372N		SWP:P20338	PIR:E34323	GI:106188	DIP:348N			PIR:C56956	GI:1363134
DIP:412E	DIP:380N			PIR:F34323	GI:106189	DIP:334N			PIR:B56956	GI:1363144
DIP:429E	DIP:480N			PIR:INHUR	GI:1070477	DIP:523N		SWP:P35568	PIR:JS0670	GI:2135481
DIP:430E	DIP:328N		SWP:Q07817	PIR:B47537	GI:2118487	DIP:1043N		SWP:P10415	PIR:TVHUA1	GI:2144603
DIP:431E	DIP:357N			PIR:D47538	GI:539918	DIP:1043N		SWP:P10415	PIR:TVHUA1	GI:2144603
DIP:432E	DIP:231N		SWP:Q07820	PIR:A47476	GI:476995	DIP:1043N		SWP:P10415	PIR:TVHUA1	GI:2144603
DIP:433E	DIP:231N		SWP:Q07820	PIR:A47476	GI:476995	DIP:328N		SWP:Q07817	PIR:B47537	GI:2118487
DIP:434E	DIP:935N		SWP:Q16611	PIR:S58873	GI:2134802	DIP:328N		SWP:Q07817	PIR:B47537	GI:2118487
DIP:435E	DIP:407N		SWP:P19438	PIR:GQHUT1	GI:69057	DIP:407N		SWP:P19438	PIR:GQHUT1	GI:69057
DIP:438E	DIP:1074N			PIR:TVVPT4	GI:73275	DIP:368N		SWP:P04637	PIR:DNHU53	GI:8400738
DIP:439E	DIP:37N		SWP:P10085	PIR:A29636	GI:91111	DIP:74N		SWP:P15923	PIR:A34734	GI:105865
DIP:440E	DIP:167N			PIR:A41689	GI:109791	DIP:74N		SWP:P15923	PIR:A34734	GI:105865
DIP:441E	DIP:485N		SWP:P19335	PIR:JC1233	GI:111989	DIP:74N		SWP:P15923	PIR:A34734	GI:105865
DIP:442E	DIP:52N		SWP:P20428	PIR:A31876	GI:111996	DIP:74N		SWP:P15923	PIR:A34734	GI:105865
DIP:443E	DIP:399N			PIR:G02540		DIP:602N		SWP:P04899	PIR:RGHUI2	GI:71895
DIP:444E	DIP:476N		SWP:P08069	PIR:IGHUR1	GI:2144422	DIP:699N			PIR:S25776	GI:284403
DIP:445E	DIP:476N		SWP:P08069	PIR:IGHUR1	GI:2144422	DIP:664N		SWP:P35570	PIR:S16948	GI:111821
DIP:446E	DIP:480N			PIR:INHUR	GI:1070477	DIP:699N			PIR:S25776	GI:284403
DIP:447E	DIP:480N			PIR:INHUR	GI:1070477	DIP:119N		SWP:P27986	PIR:A38748	GI:105122
DIP:448E	DIP:476N		SWP:P08069	PIR:IGHUR1	GI:2144422	DIP:119N		SWP:P27986	PIR:A38748	GI:105122
DIP:461E	DIP:299N		SWP:P11576	PIR:A60031	GI:281013	DIP:1045N		SWP:P15056	PIR:TVHUBF	GI:2144413
DIP:462E	DIP:947N		SWP:P35216	PIR:S59927	GI:2117966	DIP:1045N		SWP:P15056	PIR:TVHUBF	GI:2144413
DIP:463E	DIP:488N		SWP:P35215	PIR:JC2502	GI:1083718	DIP:1045N		SWP:P15056	PIR:TVHUBF	GI:2144413
DIP:464E	DIP:299N		SWP:P11576	PIR:A60031	GI:281013	DIP:1048N		SWP:P04049	PIR:TVHUF6	GI:66762
DIP:465E	DIP:947N		SWP:P35216	PIR:S59927	GI:2117966	DIP:1048N		SWP:P04049	PIR:TVHUF6	GI:66762
DIP:466E	DIP:467N		SWP:P31938	PIR:I59571	GI:2137691	DIP:1045N		SWP:P15056	PIR:TVHUBF	GI:2144413
DIP:467E	DIP:454N		SWP:Q63932	PIR:I52829	GI:2143494	DIP:1045N		SWP:P15056	PIR:TVHUBF	GI:2144413
DIP:468E	DIP:1050N		SWP:P01112	PIR:TVHUH	GI:68929	DIP:1045N		SWP:P15056	PIR:TVHUBF	GI:2144413
DIP:469E	DIP:488N		SWP:P35215	PIR:JC2502	GI:1083718	DIP:1048N		SWP:P04049	PIR:TVHUF6	GI:66762
DIP:470E	DIP:1050N		SWP:P01112	PIR:TVHUH	GI:68929	DIP:1048N		SWP:P04049	PIR:TVHUF6	GI:66762
DIP:472E	DIP:76N			PIR:A34855	GI:105160	DIP:126N		SWP:P14598	PIR:A39249	GI:4557785
DIP:473E	DIP:743N		SWP:P31946	PIR:S34755	GI:486668	DIP:166N		SWP:P30304	PIR:A41648	GI:105590
DIP:474E	DIP:432N		SWP:P42655	PIR:I38947	GI:2117967	DIP:166N		SWP:P30304	PIR:A41648	GI:105590
DIP:475E	DIP:743N		SWP:P31946	PIR:S34755	GI:486668	DIP:323N		SWP:P30305	PIR:B41648	GI:105591
DIP:476E	DIP:432N		SWP:P42655	PIR:I38947	GI:2117967	DIP:323N		SWP:P30305	PIR:B41648	GI:105591
